Kind,Name,SumEssential,SumCyclomaticStrict,SumCyclomaticModified,SumCyclomatic,RatioCommentToCode,PercentLackOfCohesionModified,PercentLackOfCohesion,MinEssentialKnots,MaxNesting,MaxInheritanceTree,MaxEssentialKnots,MaxEssential,MaxCyclomaticStrict,MaxCyclomaticModified,MaxCyclomatic,Knots,Essential,CyclomaticStrict,CyclomaticModified,Cyclomatic,CountStmtExe_Php,CountStmtExe_Javascript,CountStmtExe,CountStmtDecl_Php,CountStmtDecl_Javascript,CountStmtDecl,CountStmt,CountSemicolon,CountPathLog,CountPath,CountOutput,CountLineComment_Php,CountLineComment_Javascript,CountLineComment_Html,CountLineComment,CountLineCodeExe,CountLineCodeDecl,CountLineCode_Php,CountLineCode_Javascript,CountLineCode,CountLineBlank_Php,CountLineBlank_Javascript,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountDeclMethodProtected,CountDeclMethodPrivate,CountDeclMethodDefault,CountDeclMethodAll,CountDeclMethod,CountDeclInstanceVariablePublic,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePrivate,CountDeclInstanceVariable,CountDeclInstanceMethod,CountDeclFunction,CountDeclFile,CountDeclExecutableUnit,CountDeclClassVariable,CountDeclClassMethod,CountDeclClass,CountClassDerived,CountClassCoupledModified,CountClassCoupled,CountClassBase,AvgLineComment,AvgLineCode,AvgLineBlank,AvgLine,AvgEssential,AvgCyclomaticStrict,AvgCyclomaticModified,AvgCyclomatic
Package,"CH.ifa.draw.samples.nothing",4,4,4,4,0.13,,,,0,,,1,1,1,1,,,,,,,,34,,,39,73,67,,,,,,,10,37,39,,,79,,,1,,120,,,,31,,2,0,1,,4,,,,0,3,,2,,0,1,2,,,,,0,11,4,15,1,1,1,1
Public Class,"CH.ifa.draw.samples.nothing.NothingApp",3,3,3,3,0.04,0,0,,0,3,,1,1,1,1,,,,,,,,18,,,6,24,20,,,,,,,1,20,6,,,28,,,1,,41,,,,12,,1,0,1,55,3,,,,0,2,,,,0,1,,0,12,12,1,0,8,2,11,1,1,1,1
Constructor,"CH.ifa.draw.samples.nothing.NothingApp.NothingApp",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,0,1,1,,,3,,,,1,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protected Method,"CH.ifa.draw.samples.nothing.NothingApp.createTools",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,16,,,2,18,17,0,1,15,,,,0,17,2,,,19,,,,2,27,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Static Method,"CH.ifa.draw.samples.nothing.NothingApp.main",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,2,3,2,0,1,2,,,,0,2,2,,,4,,,,0,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Class,"CH.ifa.draw.samples.nothing.NothingApplet",1,1,1,1,0.05,0,0,,0,3,,1,1,1,1,,,,,,,,16,,,3,19,17,,,,,,,1,17,3,,,21,,,0,,33,,,,11,,1,0,0,35,1,,,,0,1,,,,0,0,,0,12,12,1,0,19,8,27,1,1,1,1
Protected Method,"CH.ifa.draw.samples.nothing.NothingApplet.createTools",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,16,,,2,18,17,0,1,15,,,,0,17,2,,,19,,,,2,27,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Package,"CH.ifa.draw.samples.pert",46,61,60,60,0.11,,,,2,,,4,4,4,4,,,,,,,,140,,,154,294,229,,,,,,,41,200,154,,,364,,,31,,498,,,,94,,4,7,1,,43,,,,5,42,,5,,5,1,5,,,,,0,6,0,7,1,1,1,1
Public Class,"CH.ifa.draw.samples.pert.PertApplet",1,1,1,1,0.00,0,0,,0,3,,1,1,1,1,,,,,,,,9,,,4,13,11,,,,,,,0,10,4,,,15,,,0,,21,,,,6,,1,0,0,35,1,,,,0,1,,,,1,0,,0,8,8,1,0,12,4,16,1,1,1,1
Protected Method,"CH.ifa.draw.samples.pert.PertApplet.createTools",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,9,,,2,11,10,0,1,11,,,,0,9,2,,,12,,,,3,16,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Class,"CH.ifa.draw.samples.pert.PertApplication",3,3,3,3,0.18,0,0,,0,3,,1,1,1,1,,,,,,,,11,,,7,18,14,,,,,,,4,13,7,,,22,,,1,,36,,,,10,,1,0,1,55,3,,,,0,2,,,,1,1,,0,8,8,1,1,6,1,9,1,1,1,1
Constructor,"CH.ifa.draw.samples.pert.PertApplication.PertApplication",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,0,1,1,,,3,,,,1,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protected Method,"CH.ifa.draw.samples.pert.PertApplication.createTools",1,1,1,1,0.25,,,0,0,,0,,,,,0,1,1,1,1,,,9,,,2,11,10,0,1,11,,,,3,9,2,,,12,,,,3,20,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Static Method,"CH.ifa.draw.samples.pert.PertApplication.main",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,2,3,2,0,1,2,,,,0,2,2,,,4,,,,0,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Class,"CH.ifa.draw.samples.pert.PertDependency",5,9,8,8,0.11,100,100,,1,4,,1,3,3,3,,,,,,,,15,,,13,28,19,,,,,,,4,24,13,,,38,,,5,,47,,,,5,,0,0,0,105,5,,,,1,5,,,,1,0,,0,3,3,1,0,6,0,7,1,1,1,1
Public Constructor,"CH.ifa.draw.samples.pert.PertDependency.PertDependency",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,2,,,1,3,2,0,1,4,,,,0,2,1,,,4,,,,3,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.samples.pert.PertDependency.canConnect",1,2,1,1,0.00,,,0,0,,0,,,,,0,1,2,1,1,,,1,,,1,2,1,0,1,1,,,,0,1,1,,,3,,,,2,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.samples.pert.PertDependency.handleConnect",1,2,2,2,0.00,,,0,1,,0,,,,,1,1,2,2,2,,,5,,,3,8,6,0,2,5,,,,0,8,3,,,11,,,,3,11,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.samples.pert.PertDependency.handleDisconnect",1,3,3,3,0.00,,,0,1,,0,,,,,0,1,3,3,3,,,5,,,3,8,5,1,4,3,,,,0,7,3,,,10,,,,2,10,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.samples.pert.PertDependency.handles",1,1,1,1,0.17,,,0,0,,0,,,,,0,1,1,1,1,,,2,,,2,4,3,0,1,5,,,,1,4,2,,,6,,,,0,7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Class,"CH.ifa.draw.samples.pert.PertFigure",35,46,46,46,0.03,69,82,,2,3,,4,4,4,4,,,,,,,,103,,,74,177,130,,,,,,,6,151,74,,,228,,,24,,280,,,,47,,1,7,0,100,32,,,,4,32,,,,2,0,,0,10,10,1,0,6,0,7,1,1,1,1
Public Constructor,"CH.ifa.draw.samples.pert.PertFigure.PertFigure",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,0,1,1,,,3,,,,1,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.samples.pert.PertFigure.addPostTask",1,2,2,2,0.00,,,0,1,,0,,,,,0,1,2,2,2,,,2,,,1,3,1,0,2,2,,,,0,2,1,,,5,,,,3,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.samples.pert.PertFigure.addPreTask",1,2,2,2,0.00,,,0,1,,0,,,,,0,1,2,2,2,,,2,,,1,3,1,0,2,2,,,,0,2,1,,,5,,,,3,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Private Method,"CH.ifa.draw.samples.pert.PertFigure.asInt",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,2,3,2,0,1,3,,,,0,2,2,,,4,,,,3,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.samples.pert.PertFigure.basicDisplayBox",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,3,,,1,4,3,0,1,3,,,,0,3,1,,,5,,,,3,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protected Method,"CH.ifa.draw.samples.pert.PertFigure.basicMoveBy",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,2,,,1,3,2,0,1,2,,,,0,2,1,,,4,,,,3,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.samples.pert.PertFigure.connectionInsets",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,4,5,4,0,1,1,,,,0,4,4,,,6,,,,3,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.samples.pert.PertFigure.displayBox",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,0,5,1,,,7,,,,6,7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.samples.pert.PertFigure.draw",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,2,,,1,3,2,0,1,2,,,,0,2,1,,,4,,,,1,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Private Method,"CH.ifa.draw.samples.pert.PertFigure.drawBorder",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,11,,,4,15,14,0,1,6,,,,0,14,4,,,16,,,,8,19,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.samples.pert.PertFigure.duration",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,0,1,1,,,3,,,,1,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.samples.pert.PertFigure.end",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,0,1,1,,,3,,,,2,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.samples.pert.PertFigure.figureChanged",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,0,1,1,,,3,,,,1,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.samples.pert.PertFigure.figureRemoved",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,0,1,1,,,3,,,,1,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.samples.pert.PertFigure.handles",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,6,,,2,8,7,0,1,10,,,,0,9,2,,,11,,,,0,11,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.samples.pert.PertFigure.hasCycle",4,4,4,4,0.00,,,4,2,,4,,,,,4,4,4,4,4,,,6,,,2,8,4,1,4,4,,,,0,7,2,,,10,,,,3,10,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Private Method,"CH.ifa.draw.samples.pert.PertFigure.initialize",1,1,1,1,0.05,,,0,0,,0,,,,,0,1,1,1,1,,,13,,,6,19,18,0,1,9,,,,1,18,6,,,20,,,,3,25,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Private Method,"CH.ifa.draw.samples.pert.PertFigure.layout",1,2,2,2,0.00,,,0,1,,0,,,,,0,1,2,2,2,,,8,,,7,15,13,0,2,8,,,,0,16,8,,,19,,,,9,22,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Private Method,"CH.ifa.draw.samples.pert.PertFigure.needsLayout",1,2,2,2,0.00,,,0,1,,0,,,,,0,1,2,2,2,,,3,,,5,8,6,0,2,6,,,,0,7,5,,,10,,,,4,11,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.samples.pert.PertFigure.notifyPostTasks",1,2,2,2,0.00,,,0,1,,0,,,,,0,1,2,2,2,,,2,,,2,4,2,0,2,4,,,,0,3,2,,,5,,,,3,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.samples.pert.PertFigure.read",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,5,,,1,6,5,0,1,7,,,,0,9,1,,,11,,,,1,11,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.samples.pert.PertFigure.readTasks",1,2,2,2,0.00,,,0,1,,0,,,,,0,1,2,2,2,,,4,,,4,8,6,0,2,4,,,,0,5,3,,,7,,,,2,7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.samples.pert.PertFigure.removePostTask",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,0,1,1,,,3,,,,3,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.samples.pert.PertFigure.removePreTask",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,0,1,1,,,3,,,,3,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.samples.pert.PertFigure.setEnd",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,0,1,1,,,3,,,,2,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Private Method,"CH.ifa.draw.samples.pert.PertFigure.setInt",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,2,3,2,0,1,2,,,,0,2,2,,,4,,,,3,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.samples.pert.PertFigure.start",1,2,2,2,0.00,,,0,1,,0,,,,,0,1,2,2,2,,,3,,,4,7,5,0,2,6,,,,0,6,4,,,9,,,,2,9,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Private Method,"CH.ifa.draw.samples.pert.PertFigure.taskName",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,2,3,2,0,1,3,,,,0,2,2,,,4,,,,0,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.samples.pert.PertFigure.update",1,3,3,3,0.13,,,0,1,,0,,,,,0,1,3,3,3,,,5,,,1,6,3,1,4,6,,,,1,5,1,,,8,,,,3,8,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.samples.pert.PertFigure.updateDurations",1,2,2,2,0.00,,,0,1,,0,,,,,0,1,2,2,2,,,3,,,2,5,3,0,2,5,,,,0,4,2,,,7,,,,3,7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.samples.pert.PertFigure.write",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,7,,,1,8,7,0,1,3,,,,0,7,1,,,9,,,,8,10,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.samples.pert.PertFigure.writeTasks",1,2,2,2,0.00,,,0,1,,0,,,,,0,1,2,2,2,,,3,,,2,5,3,0,2,6,,,,0,4,2,,,6,,,,3,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Class,"CH.ifa.draw.samples.pert.PertFigureCreationTool",2,2,2,2,0.88,0,0,,0,3,,1,1,1,1,,,,,,,,2,,,3,5,2,,,,,,,7,2,3,,,8,,,1,,17,,,,2,,1,0,0,21,2,,,,0,2,,,,0,0,,0,3,3,1,1,3,0,4,1,1,1,1
Public Constructor,"CH.ifa.draw.samples.pert.PertFigureCreationTool.PertFigureCreationTool",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,0,1,1,,,3,,,,3,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protected Method,"CH.ifa.draw.samples.pert.PertFigureCreationTool.createFigure",1,1,1,1,1.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,3,1,1,,,3,,,,0,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Package,"CH.ifa.draw.standard",461,646,605,613,0.67,,,,3,,,4,8,7,8,,,,,,,,940,,,1130,2070,1412,,,,,,,1805,1214,1144,,,2711,,,358,,5348,,,,843,,53,18,9,,438,,,,84,415,,54,,20,23,54,,,,,2,5,0,7,1,1,1,1
Public Abstract Class,"CH.ifa.draw.standard.AbstractConnector",11,11,11,11,1.16,54,77,,0,1,,1,1,1,1,,,,,,,,10,,,15,25,13,,,,,,,43,12,15,,,37,,,10,,93,,,,13,,1,0,0,11,11,,,,2,11,,,,1,0,,3,5,5,2,2,2,0,5,1,1,1,1
Public Constructor,"CH.ifa.draw.standard.AbstractConnector.AbstractConnector",1,1,1,1,1.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,3,1,1,,,3,,,,4,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Constructor,"CH.ifa.draw.standard.AbstractConnector.AbstractConnector",1,1,1,1,1.67,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,5,1,1,,,3,,,,1,8,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.standard.AbstractConnector.containsPoint",1,1,1,1,1.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,3,,,,3,1,1,,,3,,,,2,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.standard.AbstractConnector.displayBox",1,1,1,1,1.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,3,,,,3,1,1,,,3,,,,1,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.standard.AbstractConnector.draw",1,1,1,1,2.00,,,0,0,,0,,,,,0,1,1,1,1,,,0,,,1,1,0,0,1,0,,,,4,0,1,,,2,,,,0,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.standard.AbstractConnector.findEnd",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,0,1,1,,,3,,,,1,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protected Method,"CH.ifa.draw.standard.AbstractConnector.findPoint",1,1,1,1,1.67,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,3,,,,5,1,1,,,3,,,,2,8,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.standard.AbstractConnector.findStart",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,0,1,1,,,3,,,,1,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File,"CH.ifa.draw.standard.AbstractConnector.html",0,0,0,0,0.00,,,,0,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,2,2,,,0,0,0,0,0,,,190,190,0,0,0,0,,,,,,,,,,,0,,0,,,0,,,,,2,0,0,190,0,0,0,0
Public Method,"CH.ifa.draw.standard.AbstractConnector.owner",1,1,1,1,1.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,3,1,1,,,3,,,,6,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.standard.AbstractConnector.read",1,1,1,1,1.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,3,1,1,,,3,,,,2,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.standard.AbstractConnector.write",1,1,1,1,1.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,3,1,1,,,3,,,,3,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Class,"CH.ifa.draw.standard.AbstractFigure",31,39,38,38,1.37,80,90,,1,1,,1,4,4,4,,,,,,,,50,,,47,97,59,,,,,,,185,63,47,,,135,,,33,,360,,,,40,,2,0,0,35,35,,,,2,35,,,,1,0,,4,13,13,2,4,4,0,8,1,1,1,1
Protected Constructor,"CH.ifa.draw.standard.AbstractFigure.AbstractFigure",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,0,,,1,1,0,0,1,1,,,,0,0,1,,,1,,,,0,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.standard.AbstractFigure.addFigureChangeListener",1,1,1,1,1.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,3,1,1,,,3,,,,3,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.standard.AbstractFigure.addToContainer",1,1,1,1,1.50,,,0,0,,0,,,,,0,1,1,1,1,,,2,,,1,3,2,0,1,2,,,,6,2,1,,,4,,,,1,10,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.standard.AbstractFigure.basicDisplayBox",0,0,0,0,6.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,6,0,1,,,1,,,,1,7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protected Abstract Method,"CH.ifa.draw.standard.AbstractFigure.basicMoveBy",0,0,0,0,6.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,6,0,1,,,1,,,,1,7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.standard.AbstractFigure.canConnect",1,1,1,1,1.33,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,4,1,1,,,3,,,,0,7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.standard.AbstractFigure.center",1,1,1,1,1.33,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,3,,,,4,1,1,,,3,,,,1,7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.standard.AbstractFigure.changed",1,2,2,2,1.20,,,0,1,,0,,,,,0,1,2,2,2,,,3,,,1,4,2,0,2,3,,,,6,3,1,,,5,,,,23,12,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.standard.AbstractFigure.clone",1,4,4,4,0.32,,,0,1,,0,,,,,4,1,4,4,4,,,9,,,6,15,12,1,6,7,,,,7,17,6,,,22,,,,4,30,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.standard.AbstractFigure.connectedTextLocator",1,1,1,1,1.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,3,1,1,,,3,,,,0,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.standard.AbstractFigure.connectionInsets",1,1,1,1,2.33,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,7,1,1,,,3,,,,0,10,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.standard.AbstractFigure.connectorAt",1,1,1,1,1.67,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,5,1,1,,,3,,,,0,8,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.standard.AbstractFigure.connectorVisibility",1,1,1,1,2.00,,,0,0,,0,,,,,0,1,1,1,1,,,0,,,1,1,0,0,1,0,,,,4,0,1,,,2,,,,0,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.standard.AbstractFigure.containsPoint",1,1,1,1,1.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,3,,,,3,1,1,,,3,,,,4,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.standard.AbstractFigure.decompose",1,1,1,1,1.20,,,0,0,,0,,,,,0,1,1,1,1,,,2,,,2,4,3,0,1,3,,,,6,3,2,,,5,,,,0,11,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.standard.AbstractFigure.displayBox",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,3,0,1,,,1,,,,4,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.standard.AbstractFigure.displayBox",1,1,1,1,1.60,,,0,0,,0,,,,,0,1,1,1,1,,,3,,,1,4,3,0,1,3,,,,8,3,1,,,5,,,,3,13,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.standard.AbstractFigure.displayBox",1,1,1,1,2.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,6,1,1,,,3,,,,5,9,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.standard.AbstractFigure.figures",1,1,1,1,0.80,,,0,0,,0,,,,,0,1,1,1,1,,,2,,,2,4,3,0,1,3,,,,4,3,2,,,5,,,,0,9,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.standard.AbstractFigure.findFigureInside",1,2,2,2,1.40,,,0,1,,0,,,,,1,1,2,2,2,,,3,,,1,4,2,0,2,2,,,,7,3,1,,,5,,,,2,12,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.standard.AbstractFigure.getAttribute",1,1,1,1,2.33,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,7,1,1,,,3,,,,1,10,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.standard.AbstractFigure.handles",0,0,0,0,6.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,6,0,1,,,1,,,,0,7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
